Gene Symbol;CMVnull_1;CMVnull_2;CMVnull_3;CMVnull_4;CMVnull_5;GATA6_1;GATA6_2;GATA6_3;GATA6_4;GATA6_5;GATA6_6;GATA6_7
ASUN ;8.897658;8.87431;8.926111;9.079939;8.859203;8.641747;8.577253;8.969123;8.513657;8.654358;8.926921;8.718402
PAX4 ;4.675895;4.985538;5.02176;4.846642;5.287162;4.546823;4.509198;4.538253;4.721012;4.882731;5.041438;5.02176
PPT1 ;9.058649;8.975268;9.018399;9.039584;9.088513;8.891662;8.763631;8.791246;8.786386;8.791564;8.994011;8.809244
PYROXD1 ;7.849495;8.039743;7.892795;7.995422;7.797663;7.764112;7.653498;7.993295;7.443576;7.563209;7.850248;7.451682
PLEK2 ;8.465658;8.568466;8.446901;8.520698;8.105274;8.316004;8.258238;8.296462;8.16729;8.074755;8.553642;8.014811
GCSHP3 ;5.001234;5.001465;4.935921;4.88011;4.789324;4.92367;4.801306;4.553475;4.57569;4.628758;4.844086;4.462232
C2orf15  // MRPL30 ;4.824735;4.431021;4.642382;4.79614;4.879877;4.678528;4.665222;4.287269;4.322119;4.327537;4.836695;4.552192
CMAS ;7.595428;7.790311;7.698709;7.845504;7.641865;7.523087;7.478963;7.562725;7.402294;7.419236;7.627246;7.397694
TAGLN ;10.88167;10.89776;10.86723;10.85736;10.93393;10.74721;10.69953;10.46369;10.68001;10.67308;10.886;10.6692
GATC  // SRSF9 ;7.787689;7.874797;7.833447;7.814698;7.712239;7.693108;7.649076;7.635432;7.426403;7.600295;7.79451;7.370031
TRMT61A ;5.925975;6.170588;5.754931;5.912872;5.832241;5.895199;5.620187;5.523777;5.63306;5.825908;5.887744;5.44023
TAF11 ;7.718849;7.665986;7.595445;7.577018;7.447891;7.532458;7.40721;7.271662;7.193556;7.212666;7.56114;7.47177
TFRC ;9.173066;9.24359;9.176044;9.300591;9.067652;9.01888;8.930761;8.984945;8.898286;9.036136;9.223792;8.932566
SPEF1 ;4.513768;4.389167;4.323748;4.464475;4.714406;4.024109;4.132453;3.953818;4.300315;4.327758;4.294189;4.399464
UCN2 ;4.204803;4.596903;4.348847;4.382983;4.686552;3.910474;4.182041;4.11126;4.434831;4.037053;4.430771;4.376297
C17orf103 ;6.482762;6.409401;6.483994;6.270871;6.554028;6.54782;6.548746;6.50607;6.795486;6.84973;6.441084;6.618538
PSPH ;9.083437;9.008856;9.088596;8.960854;9.151477;9.294545;9.31179;9.167576;9.254714;9.232296;8.925932;9.120092
RAB11FIP2 ;7.70085;7.537949;7.522949;7.411559;7.307275;7.668468;7.770335;7.756348;7.578365;7.887484;7.570924;7.620021
MYL7 ;4.495305;4.978484;5.150736;5.1145;4.92512;4.880059;5.10055;5.121334;5.189115;5.140403;4.875813;5.470609
ATAT1 ;6.507606;6.68589;6.410416;6.69439;6.618165;6.700894;6.672969;6.897678;6.84575;6.858409;6.574073;6.712315
C9orf116 ;5.203405;5.210999;5.303726;5.025255;5.396802;5.697241;5.491636;5.240984;5.516158;5.418564;5.280394;5.315114
KLRAP1 ;5.470799;5.430348;5.181485;5.498596;5.2553;5.676402;5.557912;5.590224;5.245354;5.506586;4.842613;5.451925
ZNF518B ;6.769633;6.703578;6.57601;6.629664;6.515846;6.649441;6.882583;6.975598;6.634748;6.976165;6.544027;6.855814
PLD2 ;7.472343;7.419668;7.33295;7.446321;7.291891;7.611025;7.653914;7.534214;7.574451;7.697745;7.460365;7.506446
CADM4 ;5.917335;5.695132;5.76965;5.781342;5.869451;5.873568;6.180129;5.89888;5.947392;6.068337;5.775823;6.034436
CCDC117 ;7.388156;7.41817;7.518658;7.249823;7.194071;7.474025;7.397329;7.841084;7.382239;7.67218;7.26062;7.536486
ARL8A ;8.666595;8.770637;8.533721;8.6783;8.591711;8.806077;8.890661;8.806008;8.752831;8.889683;8.576093;8.824776
KIAA1614 ;4.656652;4.457773;5.033727;4.921913;5.210181;4.948075;5.2585;4.881062;5.379304;5.536064;5.006783;4.767263
NBPF16 ;9.080488;9.034595;9.089581;9.082877;8.947379;9.247574;9.227664;9.185181;9.252728;9.294261;9.174485;9.34871
SLC9A7P1 ;4.314867;5.401202;4.990304;5.098227;4.813644;5.254678;5.259362;5.086553;5.137592;4.967025;4.753237;5.119304
CD276 ;7.104304;7.160501;7.244043;7.113306;7.098606;7.274659;7.319442;7.267462;7.307602;7.439762;7.169339;7.430013
SLC23A3 ;5.220202;5.175378;5.237145;5.129535;5.457232;5.654106;5.208643;5.275521;5.361939;5.458379;5.084756;5.634078
RASA4B ;5.131282;5.574377;5.425118;5.245028;5.409326;5.186608;5.874801;5.482714;5.576412;5.548965;4.927001;5.434194
MIR645 ;6.143281;5.695249;6.453449;6.230535;5.713708;6.517279;5.963986;7.027196;6.016901;6.215092;6.01032;6.088633
ALDOA ;8.500038;8.54883;8.526402;8.472441;8.620675;8.786534;8.728087;8.617282;8.766925;8.770322;8.565271;8.700583
TMEM132A ;6.770968;6.967622;6.861105;6.800601;6.827068;7.124048;7.152322;6.787614;6.979185;7.246762;7.050971;7.261349
SLC29A4 ;6.348938;6.254073;5.925898;6.045918;6.250552;6.383224;6.223204;6.411366;6.585496;6.529939;6.2685;6.241722
ISOC2 ;8.238255;8.028936;8.124792;8.168233;8.150186;8.540794;8.433432;7.974256;8.43214;8.42195;8.216681;8.400131
EIF2AK1 ;9.104451;9.158902;9.026615;9.017345;8.918668;9.261208;9.212379;9.236576;9.227203;9.31533;9.020231;9.150416
HNRNPUL2 ;7.322084;7.284382;7.326804;7.291774;7.216496;7.447746;7.499382;7.447226;7.467102;7.482007;7.291678;7.489654
TMEM50B ;6.210011;5.970243;5.757811;5.985504;5.805792;6.261595;6.085818;6.418719;6.004504;6.033731;5.805493;6.033955
TTC36 ;4.359776;4.542677;4.498812;4.436737;4.713134;4.583841;4.843128;4.612612;4.805865;4.390586;3.968638;4.654577
C1orf54 ;7.356351;7.157207;7.130408;7.338119;7.172906;7.486424;7.398116;7.6878;7.180934;7.375806;7.063153;7.358496
TRIM53AP ;5.083364;4.680704;5.14852;4.926072;4.868208;5.443044;5.290285;4.933867;5.197356;4.941525;5.027658;5.261276
MIR4497 ;4.798377;4.515707;4.653519;4.552752;4.675494;5.038441;5.435049;4.843596;4.130576;4.862146;4.946459;5.424047
KIAA1407 ;5.146442;4.987909;5.136868;5.124506;5.381322;5.788749;5.433879;5.207554;5.124865;5.608773;5.391259;5.369692
XPA ;5.500741;5.535176;5.653058;5.516169;5.553003;5.834797;5.551967;6.038931;5.677286;5.575773;5.360934;5.710246
SKAP2 ;5.75266;5.493761;5.60975;5.739828;5.276644;5.717515;5.752142;6.206707;5.587435;6.009551;5.78993;5.760646
ZMIZ2 ;7.059738;7.137844;6.991523;6.765596;6.916135;7.138528;7.079279;7.364561;7.229827;7.149888;7.07322;7.21118
PDK1 ;9.803535;9.845267;9.819597;9.834006;9.740156;9.989047;10.02004;10.03389;9.959741;10.06078;9.815188;9.91559
MAML3 ;6.612869;6.61038;6.759517;6.522219;6.64726;6.867459;6.89535;6.968088;6.735922;6.79977;6.705513;6.771029
GMPPA ;7.796048;7.7748;7.765574;7.736716;7.717456;8.010512;7.978424;7.758001;8.007745;7.965209;7.70039;7.931746
LRTOMT ;5.480982;5.469037;5.474242;5.207551;5.416573;5.635927;5.74898;5.474324;5.541688;5.635481;5.379644;5.593581
SNRPN ;7.972257;8.023448;7.852522;7.775205;7.619864;8.046737;8.081102;8.195026;7.973514;7.912303;7.93373;8.22541
MIR3916 ;6.50955;6.680608;6.721238;6.518481;6.298455;6.936651;6.716666;6.642646;6.638647;7.203581;6.627567;6.574122
TIMELESS ;5.381469;5.516579;5.433461;5.336737;5.654165;5.742637;5.770952;5.616397;5.698834;5.583572;5.552358;5.662533
PTGR1 ;9.890287;9.72697;9.895895;9.803477;9.725533;9.912199;10.035;10.29544;9.907009;9.919404;9.753808;9.960348
SLC36A1 ;5.685017;6.005688;5.768525;5.916584;5.927502;5.942747;6.170415;6.327949;6.030097;5.965149;5.988393;6.114052
PLEKHG1 ;4.55982;5.155459;5.10616;4.798832;4.763772;5.152442;5.266132;5.185343;4.87549;5.149823;4.907179;4.997769
PPIP5K1 ;6.454137;6.538096;6.186434;6.384718;6.528157;6.734583;6.448154;6.72056;6.471016;6.792019;6.437675;6.622762
DMPK ;7.148561;7.296555;7.163244;7.086681;7.161249;7.408897;7.470531;7.140881;7.565148;7.320868;7.214346;7.390486
CPNE2 ;9.003055;9.208963;9.045308;9.003644;9.133967;9.353913;9.123521;9.311989;9.260071;9.242667;8.989312;9.272963
KCTD5 ;9.546344;9.618467;9.527112;9.519273;9.54526;9.74748;9.907297;9.821214;9.650043;9.857427;9.579083;9.554935
LOC219690 ;4.3069;4.2322;4.375237;4.103704;4.284272;4.489324;4.474062;4.509496;4.604088;4.321963;4.348605;4.450143
SETBP1 ;4.506453;4.857437;4.849137;4.894509;4.969362;5.05404;4.974898;4.998775;5.002582;4.999968;4.8183;5.097862
BRD2 ;9.222202;9.395383;9.360134;9.243287;9.334896;9.492218;9.478909;9.561488;9.447037;9.542472;9.30159;9.476163
OASL ;5.348759;5.427612;5.372347;5.315482;5.464766;5.827758;5.510519;5.593402;5.655203;5.480068;5.255005;5.362042
MIR147A ;5.119497;5.200707;4.887123;5.127658;5.128101;5.603668;5.232864;5.303784;5.373065;5.047573;5.03957;5.226672
HNRNPH1 ;6.797541;6.561428;6.737118;6.843022;6.684507;7.210763;6.920419;6.917489;6.992261;6.838691;6.85154;6.84053
ITIH4 ;4.541531;4.95527;4.758151;4.76193;4.744399;5.092625;4.997897;4.739119;4.833593;4.989222;4.783074;5.169493
AMN1 ;5.865072;5.786875;5.729191;6.25768;5.603478;6.155742;6.147935;6.418434;5.822711;6.151172;6.113786;6.051606
GP1BA ;4.472218;4.31072;4.351492;4.26406;4.612482;4.636624;4.758145;4.450793;4.609388;4.75277;4.465412;4.516404
RPS6KA1 ;4.851908;5.122017;4.879976;4.797659;4.957959;4.832799;5.284482;5.134329;5.10991;5.303724;4.814447;5.042598
NAB1 ;6.553505;6.729467;6.461991;6.684382;6.462744;6.833003;6.832071;6.932927;6.62745;6.713833;6.584272;6.760005
NT5C3A ;5.558531;5.656335;5.530931;5.57569;5.309485;5.80421;5.703539;5.888501;5.635722;5.829058;5.646204;5.649052
TAS2R4 ;4.536575;3.219858;4.337736;4.609253;4.413338;4.368603;4.424803;4.149735;4.540866;4.800437;4.240038;4.735464
C4orf29 ;6.627397;6.582259;6.366933;6.44925;6.510323;6.824824;6.738557;6.893521;6.553288;6.772428;6.552479;6.548141
TMEM51 ;6.15643;6.162444;6.309973;6.3565;6.073005;6.314203;6.232892;6.44703;6.695658;6.370728;6.354411;6.647668
NDRG3 ;7.818831;7.764754;7.725273;7.776721;7.660938;7.96314;7.851474;8.413366;7.915921;7.921343;7.83904;7.823246
BMS1P4 ;5.040874;5.497786;4.827259;4.897599;4.995807;5.403023;5.167516;5.481142;4.975127;5.4812;5.347054;5.526409
VEZT ;6.954321;6.95921;7.083067;7.120055;6.928559;7.256524;7.230122;7.267915;7.167764;7.128747;6.866977;7.0569
MSANTD2 ;7.023756;7.02711;7.017305;6.879149;6.762068;7.182729;7.187436;7.1805;7.152859;7.160534;7.074155;7.110581
LOC100130193 ;4.485028;3.851072;4.87724;4.382025;4.429234;4.514154;4.90114;4.411464;4.550688;4.640246;4.025954;4.52222
PCCA ;6.489523;6.341444;6.482864;6.579978;6.155224;6.6924;6.683181;6.601705;6.557444;6.582116;6.431588;6.594975
BRD2 ;9.028893;9.245415;9.186509;9.112054;9.201631;9.352031;9.376606;9.305634;9.31654;9.331891;9.107943;9.349627
MIR4267 ;4.082644;5.33044;4.276156;5.59683;4.561473;5.301705;4.843087;5.415158;5.241471;4.646113;4.822399;4.995393
LOC100996522  // LOC100996446  // LOC100996328  // LOC100653348  // LOC100506347 ;7.726386;7.649118;7.562387;7.550396;7.507749;7.701385;7.727877;7.976547;7.984807;7.667274;7.687376;7.864395
SEMA3B ;5.164193;5.418133;5.323838;5.348995;5.352595;5.430632;5.693143;5.462867;5.460036;5.510409;5.217381;5.4739
FAM46B ;5.144645;5.322048;5.703966;5.396779;5.199693;5.311107;5.534467;5.886216;5.556083;5.52231;5.365407;5.677644
BTBD17 ;4.49498;4.50468;4.695693;4.840504;4.72085;4.850268;4.946386;4.885277;4.821631;4.875653;4.621766;4.72533
NBPF9 ;9.992544;9.899938;10.03626;9.879362;9.882404;10.16376;10.04904;10.04765;10.27197;10.18635;10.09626;10.27708
ZNF134 ;8.325089;8.46773;8.43146;8.365339;8.382715;8.680196;8.550182;8.865719;8.556575;8.517603;8.421804;8.454777
LOC100507449 ;5.493847;5.096262;5.329116;5.018388;5.378345;5.702402;5.325647;5.553984;5.371856;5.675785;5.374025;5.387773
PSME2 ;7.016436;7.02066;6.919737;6.98166;7.037365;7.256071;7.304142;6.852489;7.119686;7.287961;6.742406;7.178953
ZNF793 ;5.499761;5.583432;5.328053;5.436806;5.691953;5.879156;5.398389;5.673265;5.803135;5.884022;5.646132;5.86294
OTTHUMG00000171012  // RP11-903H12.3 ;5.383889;5.198717;5.161274;5.149913;5.601736;5.614587;5.395769;5.465505;5.575266;5.464359;5.36495;5.622802
GABPB1-AS1 ;5.63098;5.477047;5.699722;5.712577;5.34941;5.823384;5.694574;5.936213;5.778357;5.817605;5.514091;5.595902
PAM ;9.633101;9.723819;9.725012;9.617249;9.651805;9.890305;9.887646;9.809584;9.874395;9.865736;9.654816;9.80668
HOXB4 ;4.217781;4.556473;4.49492;4.351342;3.864293;4.22395;4.350551;4.373964;5.013332;4.343749;4.322712;5.042891
PKD1P1 ;9.131552;8.972998;8.974788;8.995252;8.922525;9.18023;9.288032;9.176346;9.239186;9.200098;9.106977;9.1856
SOBP ;6.637147;6.670418;6.276178;6.498451;6.512766;6.781587;6.621286;6.786971;6.543401;6.798562;6.508216;6.831648
UBE4A ;9.6901;9.732942;9.651263;9.653438;9.571213;9.841506;9.782776;10.19093;9.794239;9.743476;9.602464;9.802763
MTMR10 ;8.112346;8.259226;8.126492;8.19426;8.04302;8.467447;8.341054;8.487332;8.304833;8.30903;8.116087;8.160336
MIR29C ;4.601093;5.025745;4.71088;4.853635;4.326958;4.868823;5.127995;4.948369;4.712142;5.267691;4.571511;4.605212
DGKD ;5.7348;5.661697;5.442611;5.478183;5.485674;5.955457;5.770438;5.881795;5.61222;5.730501;5.542385;5.650722
C16orf93 ;5.462612;5.13639;5.685046;5.708992;5.499143;5.578731;5.738563;5.870455;5.793638;5.681636;5.187136;5.400005
OTTHUMG00000021161  // RP1-122K4.2 ;4.378343;4.093079;4.412807;4.370121;4.280603;4.288772;4.328824;4.630536;4.440222;4.50872;3.911276;4.574568
RNA5SP161 ;5.933627;6.205081;6.156709;6.073992;5.964056;6.095067;5.579503;5.427308;6.032555;5.998343;6.153659;5.719709
SDHB ;6.512159;6.262884;6.279614;6.578338;6.282844;6.165122;6.103062;6.164722;6.332347;6.002133;6.507361;6.169176
SNORD92 ;5.936543;5.522268;5.419129;5.518226;5.357647;5.741887;5.601234;4.301825;5.004899;5.578674;5.31638;4.811197
ARHGEF10L ;5.77445;5.941729;5.917789;5.703589;5.761559;5.765504;5.224813;5.498697;5.874946;5.536152;6.109776;5.700112
OTTHUMG00000161606  // RP11-468D11.1 ;4.33867;4.741779;4.162405;4.260502;4.721521;4.069511;4.412293;4.198621;4.217347;4.124455;4.328351;3.891993
ATR ;6.970813;6.830083;6.745475;6.853974;6.592106;6.779168;6.658687;6.599763;6.441087;6.56128;6.916358;6.353142
ZDHHC16 ;9.218856;9.162461;9.308992;9.108603;9.247307;9.099738;8.980996;8.773477;8.963511;8.926651;9.122386;8.999676
KRTAP1-5 ;5.234149;4.883327;4.79905;4.908846;5.090353;4.520253;4.974957;4.478919;4.927086;4.714185;5.222945;4.90519
COMMD10 ;5.971797;6.210918;6.018798;6.329176;5.856743;5.789698;5.916618;5.909023;5.874485;5.704792;6.047412;5.738742
KIAA1147 ;6.439805;6.730107;6.202168;6.587428;6.320147;6.237575;6.433971;6.207335;6.285399;6.097391;6.675813;6.133617
NAA20 ;7.588389;7.66275;7.808084;7.766554;7.85383;7.465613;7.6077;7.67259;7.596371;7.354609;7.720918;7.183847
TMEM55A ;7.362138;7.544597;7.4618;7.353281;7.512202;7.208257;7.20667;7.198587;7.08183;7.388998;7.434721;7.169595
PPP1R16A ;5.43618;5.480617;5.37233;5.336241;5.494783;5.099082;5.059196;4.942233;5.37104;5.20896;5.32786;5.292354
EVA1B ;6.881795;6.772924;7.103449;6.930304;7.019496;6.767163;6.901215;6.279414;6.890758;6.63539;7.119215;6.762135
SSNA1 ;7.071159;7.228466;6.449712;6.531378;6.709226;6.612717;6.415779;6.321066;6.485919;6.803994;6.672473;6.314118
AARS2 ;5.971433;6.036999;5.897677;5.959846;5.906706;5.832767;5.704775;5.711856;5.694811;5.768198;5.934911;5.637898
TSPAN5 ;5.739944;5.990948;6.011903;5.98278;5.913025;5.829173;5.769537;5.701824;5.661893;5.543727;5.918532;5.619665
URB1 ;7.263254;6.991162;6.970393;6.981988;6.931791;6.999232;6.898211;6.692289;6.708554;6.810946;7.08061;6.624628
CAMKK1 ;5.273723;5.636561;5.41817;5.653565;5.586558;5.482333;5.058526;5.534421;5.099353;5.236555;5.736816;5.316128
C1orf198 ;7.409709;7.24368;7.162756;7.218731;7.255186;7.177859;6.992779;7.107763;6.985309;6.936473;7.18628;6.83798
OTTHUMG00000164872  // RP11-316J7.4 ;4.478584;4.900976;4.503208;4.262026;4.407753;4.284522;3.946248;4.500783;3.971387;4.201999;4.214612;4.210278
GSTCD ;5.86102;5.720207;5.970213;6.087275;5.711114;5.718654;5.568072;5.925377;5.408672;5.546423;5.809509;5.437898
TRNP1 ;6.988063;7.06346;7.182523;7.042375;7.152297;6.97257;6.934216;6.511647;6.88928;7.065992;7.181772;6.715573
NEDD9 ;4.765987;4.695271;4.720942;4.743833;4.562705;4.520473;4.428924;4.590544;4.410006;4.530035;4.602638;4.137304
NEDD9 ;4.765987;4.695271;4.720942;4.743833;4.562705;4.520473;4.428924;4.590544;4.410006;4.530035;4.602638;4.137304
VEPH1 ;8.825297;8.79037;8.817914;8.867241;8.683331;8.553937;8.50183;8.858604;8.558101;8.459985;8.870277;8.470326
OR10G8 ;6.339313;6.170966;5.855298;6.176051;6.418282;6.031099;5.67073;5.844056;6.064937;6.154048;6.232964;5.85101
COL5A3 ;6.581548;6.566167;6.608658;6.70031;6.688459;6.112685;6.511703;6.166641;6.517974;6.388851;6.741405;6.659081
ROBO4 ;5.141606;5.542853;5.672834;5.739244;5.454162;5.385221;5.354401;5.302602;5.418602;5.064059;5.794892;5.234236
TRBV23OR9-2 ;5.555548;5.641981;5.892942;5.705592;5.66542;5.148748;5.379775;5.574251;5.733324;5.03437;5.909415;5.82096
ARL6IP4 ;6.885059;6.918619;6.957842;6.999547;6.803651;6.686864;6.679557;6.486267;6.715297;6.737432;6.756631;6.60913
MRPL45 ;8.693277;8.756879;8.727989;8.825444;8.667675;8.528228;8.538435;8.553486;8.614229;8.497312;8.863648;8.4411
ATP5G3 ;8.642176;8.412763;8.54268;8.642842;8.413535;8.322451;8.344388;8.105778;8.215883;8.370029;8.491963;8.360562
SNORD113-4 ;7.038214;6.902446;7.107892;6.989208;6.970228;6.658864;6.733499;6.884387;6.744584;6.89609;7.013879;6.71444
DNAJC24 ;5.677388;5.746305;5.656265;5.793391;5.444473;5.376642;5.366091;5.794037;5.371624;5.35388;5.642807;5.154189
NDUFV2 ;5.468394;5.078255;5.654255;5.262837;5.574162;5.262277;5.423053;4.759245;5.07339;5.08705;5.234211;5.030612
LOC100506317 ;5.301876;5.198792;5.180652;5.241923;5.260672;4.937953;5.135372;5.111762;4.833408;4.975516;5.206157;5.003969
RPL41 ;6.688023;6.654478;6.726931;6.845026;6.3863;6.441856;6.495628;6.156997;6.511882;6.428448;6.678627;6.454122
LOC100129098 ;4.434159;4.400298;4.513819;4.319084;4.78641;4.04174;4.248784;3.851315;4.302487;4.307652;4.258838;4.377959
PURA ;7.349057;7.347651;7.539412;7.372624;7.308825;7.193587;7.021554;7.481851;6.88493;7.141489;7.359569;7.04007
C14orf28 ;5.62429;5.609624;5.677941;5.507339;5.585381;5.517989;5.55619;5.382491;5.359472;5.396628;5.671126;4.936485
FAM83C-AS1 ;5.008492;5.123784;4.979552;5.023224;5.08291;4.879045;4.671785;4.63489;5.027293;4.880627;5.408685;5.008504
RHOJ ;10.00657;9.920435;9.924565;9.953308;9.847379;9.768044;9.692299;9.880748;9.563499;9.617005;9.905621;9.640113
WARS2 ;7.814875;7.915454;7.901545;7.946267;7.853721;7.745522;7.562654;7.70778;7.687266;7.627359;7.811172;7.555004
ABHD16A ;5.992815;6.084659;5.961633;5.934556;6.019033;6.218911;6.265505;6.063735;6.148946;6.35996;6.124325;6.208548
ZNF181 ;6.431582;6.689728;6.533418;6.504333;6.521075;6.845366;6.631347;6.966136;6.525877;6.766537;6.562512;6.71101
ZNF418 ;5.412646;5.235238;5.30456;4.869593;4.981812;5.388434;5.535346;5.300583;5.239985;5.297446;4.863718;5.200552
ASCC2 ;7.960536;7.940193;7.884963;7.939041;8.021123;8.208467;8.175475;8.081898;8.120573;8.242573;8.012038;8.04557
VIPAS39 ;8.546896;8.697915;8.668639;8.601686;8.592828;8.815805;8.772637;9.289033;8.678999;8.56735;8.505355;8.778635
TNRC18 ;6.257538;6.28334;6.095757;6.157388;6.181096;6.511592;6.376342;6.429159;6.432326;6.216714;6.321217;6.493557
KCNS1 ;4.319713;4.347819;4.673149;4.797281;4.752291;4.592869;4.642496;4.97764;4.578521;4.678004;4.455008;5.253669
PLXNA4 ;4.769038;4.938394;5.086456;5.155479;4.902294;5.04053;5.249884;5.245425;4.878696;5.283505;4.991705;5.412729
ARHGEF7 ;6.746369;6.50673;6.528999;6.718189;6.53616;6.762497;6.709394;7.157155;6.7608;6.768532;6.512239;6.634643
IL20RB ;7.627035;7.855426;7.75204;7.727498;7.585938;8.06813;7.843281;8.093869;8.097347;7.876138;7.748692;7.576506
AVIL ;4.279809;5.017077;4.90728;4.872132;4.976398;5.078031;5.117522;4.964054;5.284673;5.007558;5.073501;5.022387
ZNF630 ;5.054063;5.103298;5.320651;5.090838;4.945104;5.215483;5.549942;5.370781;5.105903;5.469546;5.259043;5.307536
ITGA2B ;4.493342;4.40632;4.532714;4.194268;4.0886;4.68582;4.501146;4.516792;4.688738;4.45755;4.533952;4.647985
CSPG4P8 ;7.275905;7.342527;7.266603;7.012888;7.261573;7.318424;7.452178;7.416575;7.655689;7.365156;7.285756;7.432997
CLPX ;7.404948;7.388276;7.430449;7.428776;7.441424;7.631367;7.567588;7.832164;7.461294;7.640721;7.441284;7.559613
PRRC2C ;10.22562;10.1279;10.21107;10.22583;10.0415;10.28575;10.31742;10.54551;10.28257;10.31959;10.25882;10.51776
PER1 ;7.606721;7.865092;7.534332;7.270183;7.750658;7.730865;7.997766;7.8534;7.722773;7.997827;7.813225;7.825871
USP1 ;7.856341;7.759283;7.752614;7.668532;7.726111;7.931725;7.825722;8.255766;7.907341;7.887132;7.655914;7.822246
SGCG ;5.501246;5.107505;5.523343;5.431935;5.393793;5.830571;5.459598;5.731942;5.541039;5.793278;5.514292;5.394832
SNORA70G ;4.13541;4.867432;4.630322;5.126956;4.944575;4.832922;4.780313;5.563779;4.656699;4.721146;4.866194;5.627699
DDX19B ;6.904598;6.551476;7.082146;7.099449;6.936442;7.033612;7.243103;7.236843;7.174817;7.175107;7.011718;6.987298
CENPF ;5.937507;5.945101;5.515728;5.947374;5.563205;5.912219;6.358893;6.202922;5.96782;6.066891;6.169192;5.920002
REXO1 ;6.778388;6.547317;6.658899;6.751011;6.705063;6.912482;6.901736;7.019004;6.792645;6.946505;6.820588;6.847536
CGGBP1 ;8.350439;8.223135;8.244434;8.315894;8.255907;8.406902;8.453741;8.712864;8.418309;8.399876;8.125458;8.31535
PPIAL4G ;4.328761;4.383739;4.856514;5.190135;4.901706;4.737834;4.681317;5.293215;5.374286;5.104663;4.49438;4.506509
MAP1LC3B ;5.26088;5.29699;5.133198;5.273557;5.45523;5.368286;5.604685;5.467108;5.719839;5.299771;5.204007;5.392379
NPIPA1 ;8.663597;8.482725;8.389462;8.563401;8.377389;8.87795;8.821506;8.782377;8.683131;8.664021;8.677372;8.540555
CRTC1 ;6.979681;6.973723;6.771037;6.907218;6.903522;7.130121;7.192015;7.00179;7.140685;7.025375;6.878558;7.06297
ACSS2 ;6.716103;6.422641;6.670596;6.6106;6.532966;6.972704;6.853998;6.484512;6.648669;6.778748;6.424691;6.894962
LPIN3 ;6.500568;6.547677;6.301866;6.040344;6.556537;6.583434;6.761803;6.548856;6.584451;6.399006;6.495464;6.866558
TMEM120B ;5.901078;5.949532;5.941123;5.469398;5.512917;6.095453;6.305784;5.838261;5.810764;6.132483;5.998612;5.939065
C9orf16 ;5.649282;5.469036;5.559403;5.761473;5.789437;5.982574;5.569063;5.77954;5.897225;6.028949;5.701347;5.919539
ZNF83 ;5.496278;5.155791;5.578383;5.435715;5.191239;5.579375;5.57316;5.938896;5.633551;5.555084;5.389194;5.278595
HINT2 ;5.728713;5.76911;5.677978;5.595364;5.640419;5.825646;5.987125;5.645437;5.90782;5.995144;5.692931;5.925061
CERS2 ;6.863491;7.071521;6.962206;6.879379;6.943516;7.157692;7.049891;7.067015;7.086898;7.178725;6.938732;7.264715
FRMD8P1 ;5.571189;6.027034;5.602594;5.772746;5.961504;6.076354;5.875345;6.126236;5.986252;6.078112;5.871447;5.916553
